年月,公司,业务线,区域,城市,门店,产品,本期销售额,销售成本,目标销售额,同业平均,单位
201701,C001,B03,Z5,Z52,Z5201,P03,117038,69654,102545,100000,CNY
201701,C001,B03,Z5,Z52,Z5202,P01,114568,78525,106093,100000,CNY
201701,C001,B03,Z5,Z52,Z5202,P02,102986,77495,106599,100000,CNY
201701,C001,B03,Z5,Z52,Z5202,P03,106125,61562,100561,100000,CNY
201701,C002,B01,Z7,Z71,Z7101,P01,107317,76556,109714,100000,CNY
201701,C002,B01,Z7,Z71,Z7101,P02,115621,70887,105563,100000,CNY
201701,C002,B01,Z7,Z71,Z7101,P03,118243,74247,101944,100000,CNY
201701,C002,B01,Z7,Z71,Z7101,P04,115204,62205,102438,100000,CNY
201701,C002,B01,Z7,Z71,Z7101,P05,117725,64184,109029,100000,CNY
201701,C002,B01,Z7,Z71,Z7102,P01,105596,67755,104761,100000,CNY
201701,C002,B01,Z7,Z71,Z7102,P02,102080,79851,105484,100000,CNY
201701,C002,B01,Z7,Z71,Z7102,P03,111320,73053,103989,100000,CNY
201701,C002,B01,Z7,Z71,Z7102,P04,108299,73884,105526,100000,CNY
201701,C002,B01,Z7,Z71,Z7102,P05,103097,64064,109333,100000,CNY
201701,C002,B01,Z7,Z71,Z7103,P01,114647,72232,109719,100000,CNY
201701,C002,B01,Z7,Z71,Z7103,P02,109239,69145,108392,100000,CNY
201701,C002,B01,Z7,Z71,Z7103,P03,117678,77843,102673,100000,CNY
201701,C002,B01,Z7,Z71,Z7103,P04,110149,60452,104678,100000,CNY
201701,C002,B01,Z7,Z71,Z7103,P05,119201,76502,105792,100000,CNY
201701,C002,B01,Z7,Z71,Z7104,P01,103537,78996,104339,100000,CNY
201701,C002,B01,Z7,Z71,Z7104,P02,106211,71849,102649,100000,CNY
201701,C002,B01,Z7,Z71,Z7104,P03,101846,74088,105654,100000,CNY
201701,C002,B01,Z7,Z71,Z7104,P04,116097,79765,104358,100000,CNY
201701,C002,B01,Z7,Z71,Z7105,P01,105433,67090,100031,100000,CNY
201701,C002,B01,Z7,Z71,Z7105,P02,106865,73747,108832,100000,CNY
201701,C002,B01,Z7,Z71,Z7105,P03,109657,72564,108179,100000,CNY
201701,C002,B01,Z7,Z71,Z7105,P04,117122,78294,101312,100000,CNY
201701,C002,B01,Z7,Z71,Z7106,P01,106828,65861,102525,100000,CNY
201701,C002,B01,Z7,Z71,Z7106,P02,110309,66918,103357,100000,CNY
201701,C002,B01,Z7,Z71,Z7106,P03,102197,68632,106629,100000,CNY
201701,C002,B01,Z7,Z72,Z7201,P01,107195,67372,101414,100000,CNY
201701,C002,B01,Z7,Z72,Z7201,P02,114138,71862,106027,100000,CNY
201701,C002,B01,Z7,Z72,Z7201,P03,101315,70656,105522,100000,CNY
201701,C002,B01,Z7,Z72,Z7201,P04,116254,77388,101694,100000,CNY
201701,C002,B01,Z7,Z72,Z7202,P01,100259,62504,106377,100000,CNY
201701,C002,B01,Z7,Z72,Z7202,P02,103366,78923,100482,100000,CNY
201701,C002,B01,Z7,Z72,Z7202,P03,100497,66517,102518,100000,CNY
201701,C002,B01,Z7,Z73,Z7301,P01,114556,78973,107990,100000,CNY
201701,C002,B01,Z7,Z73,Z7301,P02,119321,79792,108459,100000,CNY
201701,C002,B01,Z7,Z73,Z7301,P03,101181,63210,104844,100000,CNY
201701,C002,B01,Z7,Z73,Z7301,P04,110174,64007,108743,100000,CNY
201701,C002,B01,Z7,Z73,Z7302,P01,103431,60213,106245,100000,CNY
201701,C002,B01,Z7,Z73,Z7302,P02,105092,75843,109203,100000,CNY
201701,C002,B01,Z7,Z74,Z7401,P01,105346,70326,105986,100000,CNY
201701,C002,B01,Z7,Z74,Z7401,P02,111380,76929,109208,100000,CNY
201701,C002,B01,Z7,Z74,Z7401,P03,114509,78699,100440,100000,CNY
201701,C002,B01,Z7,Z74,Z7402,P01,111933,71634,109100,100000,CNY
201701,C002,B01,Z7,Z74,Z7402,P02,107014,77387,100404,100000,CNY
201701,C002,B01,Z7,Z74,Z7402,P03,111884,66220,107257,100000,CNY
201701,C002,B01,Z7,Z75,Z7501,P01,109272,68197,107516,100000,CNY
201701,C002,B01,Z7,Z75,Z7501,P02,112175,64564,106549,100000,CNY
201701,C002,B01,Z7,Z75,Z7501,P03,105743,71229,108909,100000,CNY
201701,C002,B01,Z7,Z75,Z7501,P04,106283,76986,109685,100000,CNY
201701,C002,B01,Z7,Z75,Z7501,P05,114309,67279,101271,100000,CNY
201701,C002,B01,Z7,Z76,Z7601,P01,111451,71631,108981,100000,CNY
201701,C002,B01,Z7,Z76,Z7601,P02,112215,77100,104476,100000,CNY
201701,C002,B01,Z7,Z76,Z7601,P03,108974,79484,103701,100000,CNY
201701,C002,B01,Z7,Z76,Z7601,P04,105344,64121,109013,100000,CNY
201701,C002,B01,Z7,Z76,Z7601,P05,118564,68845,101258,100000,CNY
201701,C002,B01,Z8,Z81,Z8101,P01,102600,73809,106793,100000,CNY
201701,C002,B01,Z8,Z81,Z8101,P02,110431,63966,108210,100000,CNY
201701,C002,B01,Z8,Z81,Z8101,P03,102391,69433,105830,100000,CNY
201701,C002,B01,Z8,Z81,Z8102,P01,109440,65661,102917,100000,CNY
201701,C002,B01,Z8,Z81,Z8102,P02,118850,61558,108625,100000,CNY
201701,C002,B01,Z8,Z81,Z8102,P03,110085,65296,107095,100000,CNY
201701,C002,B01,Z8,Z81,Z8103,P01,109925,72717,104678,100000,CNY
201701,C002,B01,Z8,Z81,Z8103,P02,116383,70414,107808,100000,CNY
201701,C002,B01,Z8,Z81,Z8104,P01,118276,69140,105226,100000,CNY
201701,C002,B01,Z8,Z81,Z8104,P02,117646,72786,105700,100000,CNY
201701,C002,B01,Z8,Z81,Z8104,P03,119449,70909,108908,100000,CNY
201701,C002,B01,Z8,Z81,Z8104,P04,113061,73010,104060,100000,CNY
201701,C002,B01,Z8,Z82,Z8201,P01,100772,72979,103815,100000,CNY
201701,C002,B01,Z8,Z82,Z8201,P02,104076,61751,100386,100000,CNY
201701,C002,B01,Z8,Z82,Z8201,P03,109531,68049,105917,100000,CNY
201701,C002,B01,Z8,Z82,Z8202,P01,119903,64544,105225,100000,CNY
201701,C002,B01,Z8,Z82,Z8202,P02,118917,70565,102437,100000,CNY
201701,C002,B01,Z8,Z82,Z8202,P03,116367,72428,100680,100000,CNY
201701,C002,B01,Z8,Z82,Z8203,P01,111223,60023,108414,100000,CNY
201701,C002,B01,Z8,Z82,Z8203,P02,115834,60899,108895,100000,CNY
201701,C002,B01,Z8,Z82,Z8204,P01,113931,77544,102849,100000,CNY
201701,C002,B01,Z8,Z82,Z8204,P02,103484,70435,104341,100000,CNY
201701,C002,B01,Z8,Z82,Z8204,P03,115428,75817,109857,100000,CNY
201701,C002,B01,Z8,Z82,Z8204,P04,112857,60455,109565,100000,CNY
201701,C002,B01,Z8,Z83,Z8301,P01,114005,79047,100902,100000,CNY
201701,C002,B01,Z8,Z83,Z8301,P02,116926,71111,105087,100000,CNY
201701,C002,B01,Z8,Z83,Z8301,P03,110270,71111,104915,100000,CNY
201701,C002,B01,Z8,Z83,Z8302,P01,115405,74302,100327,100000,CNY
201701,C002,B01,Z8,Z83,Z8302,P02,109507,67916,109674,100000,CNY
201701,C002,B01,Z8,Z83,Z8302,P03,100886,64697,108100,100000,CNY
201701,C002,B01,Z8,Z83,Z8303,P01,104847,60934,108257,100000,CNY
201701,C002,B01,Z8,Z83,Z8303,P02,114422,69452,103940,100000,CNY
201701,C002,B01,Z8,Z83,Z8304,P01,105552,65022,100632,100000,CNY
201701,C002,B01,Z8,Z83,Z8304,P02,112563,73443,103142,100000,CNY
201701,C002,B01,Z8,Z83,Z8304,P03,113360,63166,107458,100000,CNY
201701,C002,B01,Z8,Z83,Z8304,P04,117847,76098,107089,100000,CNY
201701,C002,B01,Z9,Z91,Z9101,P01,105592,69444,104064,100000,CNY
201701,C002,B01,Z9,Z91,Z9101,P02,105223,75184,109003,100000,CNY
201701,C002,B01,Z9,Z91,Z9101,P03,103838,67145,104957,100000,CNY
201701,C002,B01,Z9,Z91,Z9102,P01,113045,60333,102859,100000,CNY
201701,C002,B01,Z9,Z91,Z9102,P02,118580,67723,108596,100000,CNY
201701,C002,B01,Z9,Z92,Z9201,P01,104316,74806,109988,100000,CNY
201701,C002,B01,Z9,Z92,Z9201,P02,117487,67039,103831,100000,CNY
201701,C002,B01,Z9,Z92,Z9201,P03,113439,63939,107203,100000,CNY
201701,C002,B01,Z9,Z92,Z9202,P01,103961,62002,104153,100000,CNY
201701,C002,B01,Z9,Z92,Z9202,P02,118190,67866,106528,100000,CNY
201701,C002,B01,Z9,Z92,Z9202,P03,102834,70712,109771,100000,CNY
201701,C002,B01,Z10,Z101,Z10101,P01,109792,63153,105834,100000,CNY
201701,C002,B01,Z10,Z101,Z10101,P02,100860,65081,107489,100000,CNY
201701,C002,B01,Z10,Z101,Z10101,P03,103687,60573,106233,100000,CNY
201701,C002,B01,Z10,Z101,Z10102,P01,116484,77765,105081,100000,CNY
201701,C002,B01,Z10,Z101,Z10102,P02,102855,69769,102611,100000,CNY
201701,C002,B01,Z10,Z101,Z10102,P03,112815,68112,102083,100000,CNY
201701,C002,B01,Z10,Z102,Z10201,P01,110536,60969,109313,100000,CNY
201701,C002,B01,Z10,Z102,Z10201,P02,117931,76030,101469,100000,CNY
201701,C002,B01,Z10,Z102,Z10201,P03,113939,64073,108945,100000,CNY
201701,C002,B01,Z10,Z102,Z10202,P01,117682,63622,109641,100000,CNY
201701,C002,B01,Z10,Z102,Z10202,P02,112543,61366,101152,100000,CNY
201701,C002,B01,Z10,Z102,Z10202,P03,112552,76003,108854,100000,CNY
201701,C002,B01,Z11,Z111,Z11101,P01,111322,70855,105282,100000,CNY
201701,C002,B01,Z11,Z111,Z11101,P02,102037,74946,101459,100000,CNY
201701,C002,B01,Z11,Z111,Z11101,P03,101306,60888,103167,100000,CNY
201701,C002,B01,Z11,Z111,Z11102,P01,100741,67848,104556,100000,CNY
201701,C002,B01,Z11,Z111,Z11102,P02,102474,76664,106819,100000,CNY
201701,C002,B01,Z11,Z111,Z11102,P03,110765,78451,103106,100000,CNY
201701,C002,B01,Z11,Z112,Z11201,P01,102656,72664,109933,100000,CNY
201701,C002,B01,Z11,Z112,Z11201,P02,104365,66804,106130,100000,CNY
201701,C002,B01,Z11,Z112,Z11201,P03,113787,60700,104178,100000,CNY
201701,C002,B01,Z11,Z112,Z11202,P01,106548,60553,101570,100000,CNY
201701,C002,B01,Z11,Z112,Z11202,P02,107324,63417,101409,100000,CNY
201701,C002,B01,Z11,Z112,Z11202,P03,103822,67904,108919,100000,CNY
201701,C002,B01,Z12,Z121,Z12101,P01,106146,79029,106173,100000,CNY
201701,C002,B01,Z12,Z121,Z12101,P02,102394,69884,104579,100000,CNY
201701,C002,B01,Z12,Z121,Z12101,P03,114593,76131,106636,100000,CNY
201701,C002,B01,Z12,Z121,Z12101,P04,118034,69322,100604,100000,CNY
201701,C002,B01,Z12,Z121,Z12101,P05,111999,70365,107562,100000,CNY
201702,C001,B01,Z1,Z11,Z1101,P01,107715,111372,116241,100000,CNY
201702,C001,B01,Z1,Z11,Z1101,P02,98738,98096,93452,100000,CNY
201702,C001,B01,Z1,Z11,Z1101,P03,95524,103858,111652,100000,CNY
201702,C001,B01,Z1,Z11,Z1101,P04,96945,112144,113145,100000,CNY
201702,C001,B01,Z1,Z11,Z1101,P05,107693,111801,106001,100000,CNY
201702,C001,B01,Z1,Z11,Z1102,P01,107907,106321,92458,100000,CNY
201702,C001,B01,Z1,Z11,Z1102,P02,101248,109981,94235,100000,CNY
201702,C001,B01,Z1,Z11,Z1102,P03,95776,99191,110393,100000,CNY
201702,C001,B01,Z1,Z11,Z1102,P04,91018,94978,100750,100000,CNY
201702,C001,B01,Z1,Z11,Z1102,P05,93282,103583,100410,100000,CNY
201702,C001,B01,Z1,Z11,Z1103,P01,107766,96034,108807,100000,CNY
201702,C001,B01,Z1,Z11,Z1103,P02,105828,109947,118906,100000,CNY
201702,C001,B01,Z1,Z11,Z1103,P03,93442,108498,107358,100000,CNY
201702,C001,B01,Z1,Z11,Z1103,P04,102136,111945,117882,100000,CNY
201702,C001,B01,Z1,Z11,Z1103,P05,96828,94290,96665,100000,CNY
201702,C001,B01,Z1,Z11,Z1104,P01,107372,98319,100201,100000,CNY
201702,C001,B01,Z1,Z11,Z1104,P02,106726,113479,91833,100000,CNY
201702,C001,B01,Z1,Z11,Z1104,P03,106457,118998,97006,100000,CNY
201702,C001,B01,Z1,Z11,Z1104,P04,102295,104758,111532,100000,CNY
201702,C001,B01,Z1,Z11,Z1105,P01,104987,100074,97098,100000,CNY
201702,C001,B01,Z1,Z11,Z1105,P02,101114,92186,99445,100000,CNY
201702,C001,B01,Z1,Z11,Z1105,P03,92029,115790,93876,100000,CNY
201702,C001,B01,Z1,Z11,Z1105,P04,90023,116057,111512,100000,CNY
201702,C001,B01,Z1,Z11,Z1106,P01,99039,109242,119732,100000,CNY
201702,C001,B01,Z1,Z11,Z1106,P02,98382,116932,110090,100000,CNY
201702,C001,B01,Z1,Z11,Z1106,P03,97606,99238,99004,100000,CNY
201702,C001,B01,Z1,Z12,Z1201,P01,107960,115559,94705,100000,CNY
201702,C001,B01,Z1,Z12,Z1201,P02,93635,95446,91321,100000,CNY
201702,C001,B01,Z1,Z12,Z1201,P03,95299,99379,104247,100000,CNY
201702,C001,B01,Z1,Z12,Z1201,P04,108846,94803,103785,100000,CNY
201702,C001,B01,Z1,Z12,Z1202,P01,100424,102378,104842,100000,CNY
201702,C001,B01,Z1,Z12,Z1202,P02,90692,92299,110870,100000,CNY
201702,C001,B01,Z1,Z12,Z1202,P03,102456,91658,119750,100000,CNY
201702,C001,B01,Z1,Z13,Z1301,P01,95635,95806,117062,100000,CNY
201702,C001,B01,Z1,Z13,Z1301,P02,98201,102430,105255,100000,CNY
201702,C001,B01,Z1,Z13,Z1301,P03,104138,91150,92529,100000,CNY
201702,C001,B01,Z1,Z13,Z1301,P04,105707,115751,100725,100000,CNY
201702,C001,B01,Z1,Z13,Z1302,P01,104493,104096,99332,100000,CNY
201702,C001,B01,Z1,Z13,Z1302,P02,109827,119025,98787,100000,CNY
201702,C001,B01,Z1,Z14,Z1401,P01,107393,92457,109837,100000,CNY
201702,C001,B01,Z1,Z14,Z1401,P02,99243,102927,95026,100000,CNY
201702,C001,B01,Z1,Z14,Z1401,P03,91755,105770,113769,100000,CNY
201702,C001,B01,Z1,Z14,Z1402,P01,106041,116970,104194,100000,CNY
201702,C001,B01,Z1,Z14,Z1402,P02,91268,98444,103983,100000,CNY
201702,C001,B01,Z1,Z14,Z1402,P03,92434,101154,119375,100000,CNY
201702,C001,B01,Z1,Z15,Z1501,P01,90121,93578,107241,100000,CNY
201702,C001,B01,Z1,Z15,Z1501,P02,90363,100454,99365,100000,CNY
201702,C001,B01,Z1,Z15,Z1501,P03,103032,95611,119235,100000,CNY
201702,C001,B01,Z1,Z15,Z1501,P04,92299,96068,95059,100000,CNY
201702,C001,B01,Z1,Z15,Z1501,P05,103131,102685,95941,100000,CNY
201702,C001,B01,Z1,Z16,Z1601,P01,109937,92609,109497,100000,CNY
201702,C001,B01,Z1,Z16,Z1601,P02,101136,97061,113863,100000,CNY
201702,C001,B01,Z1,Z16,Z1601,P03,90360,106779,91230,100000,CNY
201702,C001,B01,Z1,Z16,Z1601,P04,91234,110485,92521,100000,CNY
201702,C001,B01,Z1,Z16,Z1601,P05,102013,107979,104843,100000,CNY
201702,C001,B01,Z2,Z21,Z2101,P01,102083,105068,98058,100000,CNY
201702,C001,B01,Z2,Z21,Z2101,P02,97244,111593,113443,100000,CNY
201702,C001,B01,Z2,Z21,Z2101,P03,98926,111376,107156,100000,CNY
201702,C001,B01,Z2,Z21,Z2102,P01,108660,108555,110266,100000,CNY
201702,C001,B01,Z2,Z21,Z2102,P02,109926,115502,116946,100000,CNY
201702,C001,B01,Z2,Z21,Z2102,P03,93503,114455,90458,100000,CNY
201702,C001,B01,Z2,Z21,Z2103,P01,108431,97202,111517,100000,CNY
201702,C001,B01,Z2,Z21,Z2103,P02,103254,100673,115607,100000,CNY
201702,C001,B01,Z2,Z21,Z2104,P01,97856,99254,97593,100000,CNY
201702,C001,B01,Z2,Z21,Z2104,P02,94990,119087,114023,100000,CNY
201702,C001,B01,Z2,Z21,Z2104,P03,104907,102180,105788,100000,CNY
201702,C001,B01,Z2,Z21,Z2104,P04,92194,101143,117356,100000,CNY
201702,C001,B01,Z2,Z22,Z2201,P01,95267,113805,113072,100000,CNY
201702,C001,B01,Z2,Z22,Z2201,P02,107192,119164,102309,100000,CNY
201702,C001,B01,Z2,Z22,Z2201,P03,90725,99806,90734,100000,CNY
201702,C001,B01,Z2,Z22,Z2202,P01,92382,116697,100171,100000,CNY
201702,C001,B01,Z2,Z22,Z2202,P02,99822,115776,91000,100000,CNY
201702,C001,B01,Z2,Z22,Z2202,P03,95785,106785,110093,100000,CNY
201702,C001,B01,Z2,Z22,Z2203,P01,107051,117627,104893,100000,CNY
201702,C001,B01,Z2,Z22,Z2203,P02,95414,108557,107556,100000,CNY
201702,C001,B01,Z2,Z22,Z2204,P01,108836,108204,98298,100000,CNY
201702,C001,B01,Z2,Z22,Z2204,P02,91084,106066,113407,100000,CNY
201702,C001,B01,Z2,Z22,Z2204,P03,99223,117380,114872,100000,CNY
201702,C001,B01,Z2,Z22,Z2204,P04,96398,116213,92079,100000,CNY
201702,C001,B01,Z2,Z23,Z2301,P01,93022,93331,106021,100000,CNY
201702,C001,B01,Z2,Z23,Z2301,P02,98982,93054,108085,100000,CNY
201702,C001,B01,Z2,Z23,Z2301,P03,108348,109842,105348,100000,CNY
201702,C001,B01,Z2,Z23,Z2302,P01,103050,99163,116268,100000,CNY
201702,C001,B01,Z2,Z23,Z2302,P02,96671,101615,97667,100000,CNY
201702,C001,B01,Z2,Z23,Z2302,P03,92035,103781,103942,100000,CNY
201702,C001,B01,Z2,Z23,Z2303,P01,97116,97738,106039,100000,CNY
201702,C001,B01,Z2,Z23,Z2303,P02,103598,106069,116712,100000,CNY
201702,C001,B01,Z2,Z23,Z2304,P01,101587,114705,110572,100000,CNY
201702,C001,B01,Z2,Z23,Z2304,P02,93829,104771,103658,100000,CNY
201702,C001,B01,Z2,Z23,Z2304,P03,102738,119150,108266,100000,CNY
201702,C001,B01,Z2,Z23,Z2304,P04,108471,93362,108800,100000,CNY
201702,C001,B01,Z3,Z31,Z3101,P01,105987,114368,91904,100000,CNY
201702,C001,B01,Z3,Z31,Z3101,P02,95533,112302,113599,100000,CNY
201702,C001,B01,Z3,Z31,Z3101,P03,103448,92983,90040,100000,CNY
201702,C001,B01,Z3,Z31,Z3102,P01,90668,109663,109371,100000,CNY
201702,C001,B01,Z3,Z31,Z3102,P02,108231,98893,101408,100000,CNY
201702,C001,B01,Z3,Z32,Z3201,P01,108093,116145,92919,100000,CNY
201702,C001,B01,Z3,Z32,Z3201,P02,93321,100794,92274,100000,CNY
201702,C001,B01,Z3,Z32,Z3201,P03,97985,109059,102818,100000,CNY
201702,C001,B01,Z3,Z32,Z3202,P01,106954,114373,112026,100000,CNY
201702,C001,B01,Z3,Z32,Z3202,P02,94524,108185,118478,100000,CNY
201702,C001,B01,Z3,Z32,Z3202,P03,102872,105225,102718,100000,CNY
201702,C001,B01,Z4,Z41,Z4101,P01,100992,104713,101691,100000,CNY
201702,C001,B01,Z4,Z41,Z4101,P02,96306,94554,110118,100000,CNY
201702,C001,B01,Z4,Z41,Z4101,P03,103424,105516,96970,100000,CNY
201702,C001,B01,Z4,Z41,Z4102,P01,98415,112175,98293,100000,CNY
201702,C001,B01,Z4,Z41,Z4102,P02,99171,103369,105429,100000,CNY
201702,C001,B01,Z4,Z41,Z4102,P03,91121,95609,103878,100000,CNY
201702,C001,B01,Z4,Z42,Z4201,P01,97639,90073,96051,100000,CNY
201702,C001,B01,Z4,Z42,Z4201,P02,96214,90642,110651,100000,CNY
201702,C001,B01,Z4,Z42,Z4201,P03,105209,96325,116577,100000,CNY
201702,C001,B01,Z4,Z42,Z4202,P01,103458,103257,94075,100000,CNY
201702,C001,B01,Z4,Z42,Z4202,P02,108935,104720,102626,100000,CNY
201702,C001,B01,Z4,Z42,Z4202,P03,98632,90505,108440,100000,CNY
201702,C001,B01,Z5,Z51,Z5101,P01,99377,99927,114838,100000,CNY
201702,C001,B01,Z5,Z51,Z5101,P02,95981,96353,116507,100000,CNY
201702,C001,B01,Z5,Z51,Z5101,P03,96328,107691,117471,100000,CNY
201702,C001,B01,Z5,Z51,Z5102,P01,91596,110741,99998,100000,CNY
201702,C001,B01,Z5,Z51,Z5102,P02,104012,103123,115437,100000,CNY
201702,C001,B01,Z5,Z51,Z5102,P03,92106,104675,109640,100000,CNY
201702,C001,B01,Z5,Z52,Z5201,P01,100672,116397,111971,100000,CNY
201702,C001,B01,Z5,Z52,Z5201,P02,96006,119090,100116,100000,CNY
201702,C001,B01,Z5,Z52,Z5201,P03,104280,100097,92575,100000,CNY
201702,C001,B01,Z5,Z52,Z5202,P01,105731,106580,102704,100000,CNY
201702,C001,B01,Z5,Z52,Z5202,P02,104792,98223,107437,100000,CNY
201702,C001,B01,Z5,Z52,Z5202,P03,107588,101670,105144,100000,CNY
201702,C001,B01,Z6,Z61,Z6101,P01,107322,107335,118003,100000,CNY
201702,C001,B01,Z6,Z61,Z6101,P02,92045,104496,92992,100000,CNY
201702,C001,B01,Z6,Z61,Z6101,P03,90987,104556,92782,100000,CNY
201702,C001,B01,Z6,Z61,Z6101,P04,102875,112511,114321,100000,CNY
201702,C001,B01,Z6,Z61,Z6101,P05,104022,117165,98735,100000,CNY
201702,C001,B02,Z1,Z11,Z1101,P01,93811,90083,118758,100000,CNY
201702,C001,B02,Z1,Z11,Z1101,P02,105132,115742,103142,100000,CNY
201702,C001,B02,Z1,Z11,Z1101,P03,102831,111905,98511,100000,CNY
201702,C001,B02,Z1,Z11,Z1101,P04,101532,103694,91139,100000,CNY
201702,C001,B02,Z1,Z11,Z1101,P05,105038,117405,113636,100000,CNY
201702,C001,B02,Z1,Z11,Z1102,P01,95250,111145,108572,100000,CNY
201702,C001,B02,Z1,Z11,Z1102,P02,91871,118778,111185,100000,CNY
201702,C001,B02,Z1,Z11,Z1102,P03,95432,100915,117233,100000,CNY
201702,C001,B02,Z1,Z11,Z1102,P04,107381,115751,108244,100000,CNY
201702,C001,B02,Z1,Z11,Z1102,P05,107028,118651,113410,100000,CNY
201702,C001,B02,Z1,Z11,Z1103,P01,100728,114066,108898,100000,CNY
201702,C001,B02,Z1,Z11,Z1103,P02,95183,114341,93414,100000,CNY
201702,C001,B02,Z1,Z11,Z1103,P03,102944,95496,111536,100000,CNY
201702,C001,B02,Z1,Z11,Z1103,P04,92762,110841,102496,100000,CNY
201702,C001,B02,Z1,Z11,Z1103,P05,103937,91480,91733,100000,CNY
201702,C001,B02,Z1,Z11,Z1104,P01,101409,101293,114640,100000,CNY
201702,C001,B02,Z1,Z11,Z1104,P02,104617,109293,102710,100000,CNY
201702,C001,B02,Z1,Z11,Z1104,P03,95887,93000,119068,100000,CNY
201702,C001,B02,Z1,Z11,Z1104,P04,94336,96903,99082,100000,CNY
201702,C001,B02,Z1,Z11,Z1105,P01,105939,91839,112328,100000,CNY
201702,C001,B02,Z1,Z11,Z1105,P02,109819,104257,90034,100000,CNY
201702,C001,B02,Z1,Z11,Z1105,P03,105751,114502,103764,100000,CNY
201702,C001,B02,Z1,Z11,Z1105,P04,109514,118334,118386,100000,CNY
201702,C001,B02,Z1,Z11,Z1106,P01,99637,113660,104363,100000,CNY
201702,C001,B02,Z1,Z11,Z1106,P02,108689,111312,105153,100000,CNY
201702,C001,B02,Z1,Z11,Z1106,P03,103757,108299,98912,100000,CNY
201702,C001,B02,Z1,Z12,Z1201,P01,97560,117179,111356,100000,CNY
201702,C001,B02,Z1,Z12,Z1201,P02,103946,106423,110807,100000,CNY
201702,C001,B02,Z1,Z12,Z1201,P03,93591,100866,97636,100000,CNY
201702,C001,B02,Z1,Z12,Z1201,P04,94444,110090,109758,100000,CNY
201702,C001,B02,Z1,Z12,Z1202,P01,108563,117211,111905,100000,CNY
201702,C001,B02,Z1,Z12,Z1202,P02,91565,118914,107642,100000,CNY
201702,C001,B02,Z1,Z12,Z1202,P03,103200,103700,99044,100000,CNY
201702,C001,B02,Z1,Z13,Z1301,P01,106699,114349,111073,100000,CNY
201702,C001,B02,Z1,Z13,Z1301,P02,107685,100829,111796,100000,CNY
201702,C001,B02,Z1,Z13,Z1301,P03,98393,115895,104710,100000,CNY
201702,C001,B02,Z1,Z13,Z1301,P04,98252,112129,104539,100000,CNY
201702,C001,B02,Z1,Z13,Z1302,P01,93875,100850,94956,100000,CNY
201702,C001,B02,Z1,Z13,Z1302,P02,105534,105052,92635,100000,CNY
201702,C001,B02,Z1,Z14,Z1401,P01,90590,117123,108843,100000,CNY
201702,C001,B02,Z1,Z14,Z1401,P02,102424,92929,92535,100000,CNY
201702,C001,B02,Z1,Z14,Z1401,P03,104428,95030,94731,100000,CNY
201702,C001,B02,Z1,Z14,Z1402,P01,101078,119161,101973,100000,CNY
201702,C001,B02,Z1,Z14,Z1402,P02,92216,116066,113453,100000,CNY
201702,C001,B02,Z1,Z14,Z1402,P03,98906,114225,91844,100000,CNY
201702,C001,B02,Z1,Z15,Z1501,P01,108452,110879,108561,100000,CNY
201702,C001,B02,Z1,Z15,Z1501,P02,109548,110512,92586,100000,CNY
201702,C001,B02,Z1,Z15,Z1501,P03,101259,93007,93586,100000,CNY
201702,C001,B02,Z1,Z15,Z1501,P04,93047,92144,109781,100000,CNY
201702,C001,B02,Z1,Z15,Z1501,P05,104379,95329,109113,100000,CNY
201702,C001,B02,Z1,Z16,Z1601,P01,91439,106588,116093,100000,CNY
201702,C001,B02,Z1,Z16,Z1601,P02,97408,97271,93755,100000,CNY
201702,C001,B02,Z1,Z16,Z1601,P03,98049,111265,91340,100000,CNY
201702,C001,B02,Z1,Z16,Z1601,P04,93886,99334,104112,100000,CNY
201702,C001,B02,Z1,Z16,Z1601,P05,96614,111733,105573,100000,CNY
201702,C001,B02,Z3,Z31,Z3101,P01,108783,91232,108244,100000,CNY
201702,C001,B02,Z3,Z31,Z3101,P02,105093,117934,91303,100000,CNY
201702,C001,B02,Z3,Z31,Z3101,P03,90730,93825,102140,100000,CNY
201702,C001,B02,Z3,Z31,Z3102,P01,102730,117318,91432,100000,CNY
201702,C001,B02,Z3,Z31,Z3102,P02,109499,98233,110931,100000,CNY
201702,C001,B02,Z3,Z32,Z3201,P01,109341,95814,98041,100000,CNY
201702,C001,B02,Z3,Z32,Z3201,P02,105681,94537,93763,100000,CNY
201702,C001,B02,Z3,Z32,Z3201,P03,106380,104479,91370,100000,CNY
201702,C001,B02,Z3,Z32,Z3202,P01,90659,95835,96091,100000,CNY
201702,C001,B02,Z3,Z32,Z3202,P02,108923,95985,105579,100000,CNY
201702,C001,B02,Z3,Z32,Z3202,P03,109761,90731,107386,100000,CNY
201702,C001,B04,Z1,Z11,Z1101,P01,91476,114696,118979,100000,CNY
201702,C001,B04,Z1,Z11,Z1101,P02,97230,104899,90531,100000,CNY
201702,C001,B04,Z1,Z11,Z1101,P03,106846,115017,112747,100000,CNY
201702,C001,B04,Z1,Z11,Z1101,P04,100548,99251,92414,100000,CNY
201702,C001,B04,Z1,Z11,Z1101,P05,96204,100411,119433,100000,CNY
201702,C001,B04,Z1,Z11,Z1102,P01,97092,97545,99165,100000,CNY
201702,C001,B04,Z1,Z11,Z1102,P02,93424,116321,90912,100000,CNY
201702,C001,B04,Z1,Z11,Z1102,P03,101216,108719,105429,100000,CNY
